id,name,danceability,acousticness,liveness,loudness,speechiness,label,language
5gUrjkoQ5W92LqEGycB6rj,Girls N Boys,0.855,0.136,0.204,0.847532232,0.0746,Cheerful,Telugu
6lGsIKCImEyOlaNrT37zTi,Current,0.721,0.129,0.0875,0.880123623,0.175,Cheerful,Telugu
5ox76CUDJcKxtcQJWQvqHk,Dolu Bhaja,0.493,0.181,0.123,0.817844098,0.356,Cheerful,Telugu
2H6aGuQCchI1Qa4eUb51Ua,Oororo Yogi,0.786,0.145,0.0908,0.806512034,0.0336,Cheerful,Telugu
7uBxYtGIxMQ4qhpoHD2g6l,Ye Nomu Nochindo,0.643,0.671,0.0918,0.807448569,0.0324,Chill,Telugu
0Oceo8DQzo7V9eNmZQidG7,Gilli Gichchi,0.886,0.323,0.17,0.81697,0.0988,Cheerful,Telugu
3r5Wg2tEbCUPgayvSpxbD3,Nee Illu Bangaram,0.792,0.26,0.41,0.79233915,0.106,Energetic,Telugu
4DuHVyBhtqbgJGwCQT9xzs,Gana Gana Gana,0.885,0.0704,0.089,0.858739425,0.097,Cheerful,Telugu
3yCvr06Zm9E393wvpALfOr,Yogi Theme,0.701,0.48,0.142,0.766084975,0.034,Chill,Telugu
0wpx9lazpBSERjnMeICM3H,Dhumme Dhulipelaa,0.641,0.00705,0.111,0.805388193,0.164,Cheerful,Telugu
6SMu4HilRehqztRRoS8KIq,Chalona,0.638,0.524,0.0983,0.801236225,0.0704,Chill,Telugu
32Sd8XWgTEsCD5gbB0yhYA,Not Ramaiya Vastavaiya (TELUGU),0.703,0.0283,0.301,0.804857491,0.0616,Cheerful,Telugu
7okr8AOLcRaH0YGix3ogwW,Nallaani Cheekatilo,0.317,0.138,0.0792,0.769924765,0.0382,Cheerful,Telugu
4fK0048grRKAvuFtnLNieZ,Jawan Title Track,0.411,0.0199,0.125,0.782724066,0.366,Cheerful,Telugu
3JjBaiyG5DGB4y9NC8Y8O1,Galatta,0.658,0.213,0.334,0.784409827,0.222,Energetic,Telugu
0BYwEmzGsCDMPflvxCXPaf,Dum Dare,0.764,0.368,0.0892,0.77854088,0.0436,Chill,Telugu
43KlnoYHAeWRMxQr1qP2gN,Neelo Ninnu,0.584,0.492,0.111,0.738925483,0.121,Chill,Telugu
1wInysSD7zy35tYP3ALfuL,Sir Bewarse,0.803,0.518,0.18,0.811787844,0.0948,Chill,Telugu
4Xa3T40Hp0S6fpnXkhcTc8,Pranamantha,0.683,0.214,0.461,0.814566229,0.0318,Energetic,Telugu
1UWhpBnom1oXN65FnR3h8e,Neechamaina,0.631,0.402,0.296,0.718571473,0.38,Energetic,Telugu
7ec4hbjn5AUba3Noh3nP7u,Meera's Theme,0.452,0.913,0.0893,0.632316673,0.0332,Romantic,Telugu
3YMqjtNUTfsosDEOrVfwT8,Dam Dare (Coir),0.606,0.675,0.101,0.730184497,0.0504,Romantic,Telugu
4veuanALTmuopcDBoYsoLI,Pilla Padesaave,0.851,0.071,0.0555,0.671151625,0.0611,Cheerful,Telugu
3Yj9Y2zdhTFbBeWqBe0rOj,Bangu Aaku Thechi,0.685,0.534,0.31,0.638372928,0.385,Chill,Telugu
1IbxhypbVfaMg50Y869Oht,Bloody Sweet,0.511,0.00442,0.089,0.763431461,0.0427,Cheerful,Telugu
5KQEQajaTPFXzrFF99zRwL,Ney Ready,0.689,0.168,0.0348,0.818156276,0.258,Cheerful,Telugu
12xzHTs7zXk9agT8bGkga1,Glimpse of Antony Das,0.497,0.18,0.134,0.631973278,0.112,Cheerful,Telugu
2i7zA9oXAX2qolSlH2x6Zu,Prema Oh Ayudham,0.506,0.813,0.0912,0.594418256,0.0366,Romantic,Telugu
7CsoY9nRPIvLHoekNjprhd,Glimpse of Harold Das,0.581,0.00267,0.121,0.721662036,0.134,Cheerful,Telugu
7wAyUJmSoov4L4dhEIVlMx,Badass,0.67,0.032,0.379,0.877626198,0.191,Energetic,Telugu
3gVv4MxLGitgDIyDKx3pa0,Lokiverse 2.0,0.641,0.00069,0.0767,0.77142322,0.0456,Cheerful,Telugu
5RXsfMXDO7CzSiA4Cs182D,"Hrudayama - From ""Major - Telugu""",0.551,0.505,0.596,0.634252177,0.028,Energetic,Telugu
0PxyeLJ0OIr1EZoEZ55Elv,Freedom,0.862,0.0916,0.206,0.782567977,0.177,Cheerful,Telugu
0eDRyA1BkMnUBul3byhwAA,Ayyo Paapam,0.834,0.125,0.165,0.803452689,0.128,Cheerful,Telugu
5INACNKKoKeS4esPxeTOXI,Oye Oye,0.897,0.181,0.0263,0.8101333,0.163,Cheerful,Telugu
4TjRZSNivRDpGKDOL0SlSx,Pimple Dimple,0.757,0.176,0.0432,0.803234165,0.182,Cheerful,Telugu
63sX02BOEQHo8xTHo7cym5,Chimma Cheekatlo,0.388,0.0628,0.704,0.672244248,0.0586,Energetic,Telugu
5mjM9nHfgbazGt4S3SFIFF,Ambaraala Veedhilo,0.646,0.3,0.0552,0.625074142,0.0516,Cheerful,Telugu
1WoTLTj0ls9BeEGyy472ko,Kaarchichhu,0.57,0.0015,0.123,0.55380389,0.0904,Cheerful,Telugu
2n1oVPJsaHHK6ySt9qNV45,Chilake,0.696,0.323,0.0756,0.667686448,0.0551,Chill,Telugu
4YvMhK3dHQ6bf8ixM46TYF,Bhairavan Pattu,0.412,0.0743,0.0791,0.669247339,0.0992,Cheerful,Telugu
1z2EH25YACNOvV8O0ASkHU,Chinna Kabali,0.771,0.714,0.353,0.820341523,0.299,Chill,Telugu
57U9cyHtIas5e4m5ggwYlc,Nallanivade,0.719,0.384,0.164,0.647426092,0.0698,Chill,Telugu
4RZJ3dzFvKJd3mZ6PjAQKV,Rangu Rakkara,0.697,0.201,0.0562,0.785783411,0.266,Cheerful,Telugu
58McAYvYf00EHiPzbNaynS,Sivalinga,0.678,0.337,0.0887,0.787999875,0.0377,Chill,Telugu
76xjJ2ntmld1v1xnW8jHdr,Saarah Saarah,0.596,0.472,0.163,0.790622171,0.121,Chill,Telugu
43IIAeGWycLJChWyEwnFpq,Paathashala Loo,0.757,0.358,0.0647,0.684356757,0.0402,Chill,Telugu
1PDm5kouI7FPwWxGFgmeZ0,Avunanavaa,0.582,0.493,0.144,0.76202666,0.0329,Chill,Telugu
14WLGWYd2wxho2cnDkLTBF,Gundellonaa,0.688,0.324,0.326,0.757781038,0.108,Energetic,Telugu
6kkiD6xcHLQIkJRT7LoTBo,Marachipolene,0.567,0.694,0.334,0.632066931,0.033,Romantic,Telugu
5EnL0tBU5w6N89UNJA3ZxO,Ninna Monnalaage,0.699,0.703,0.139,0.754659258,0.0293,Chill,Telugu
3yNHDEiQfoVogV5qjXvavf,Yendhi Ra Life Idhi,0.915,0.275,0.0446,0.798801236,0.158,Cheerful,Telugu
1s8HuR8pCKmfsnC7NrSHzK,Evariki Vaarae,0.67,0.601,0.254,0.813660912,0.0668,Chill,Telugu
3szxldqiYs7nkvtmooRod8,"Oo Antava Oo Oo Antava (From ""Pushpa - The Rise"")(Telugu)",0.925,0.34,0.366,0.755939188,0.104,Energetic,Telugu
2RtaqrHyTtACjhvGdGS6Un,Osa Osa,0.675,0.0982,0.0367,0.776293198,0.121,Cheerful,Telugu
6iIrJ90R33b8H6NHgdntNs,Hate You,0.628,0.337,0.0813,0.746105579,0.114,Chill,Telugu
77ht3F8iR0JxLojopPAoOy,Ammay Nadumu,0.849,0.25,0.761,0.799300721,0.134,Energetic,Telugu
1g897g3rGGCa2VosO8NW2j,Padahaarellainaa,0.583,0.441,0.106,0.809665033,0.12,Chill,Telugu
57m6yjrT11aiLctL2IND1x,Yerraa Yerraa Cheera,0.796,0.637,0.0726,0.81824993,0.271,Chill,Telugu
5Khaj4nba52bcxO5uH9rIa,Pothe Ponee Poraa,0.74,0.541,0.179,0.783285986,0.127,Chill,Telugu
1naM2mboYfo9oG3aUeM538,Nene Nene Current Theega,0.873,0.173,0.116,0.772484625,0.0922,Cheerful,Telugu
4yfEcxQA8xQLpHgEzFhlax,Kallalo Vunna Prema,0.753,0.328,0.176,0.70096463,0.0525,Chill,Telugu
3x9TqPQE78l2dgfVJZLaJ8,Current Theega Theme Music,0.427,0.805,0.111,0.816470515,0.0307,Romantic,Telugu
78Ew8m4IHFovprNMyj4E2y,Colorful Chilaka,0.799,0.694,0.049,0.78166266,0.0951,Chill,Telugu
5KLXBee5pL6iHAWBnx848b,Oh Isha,0.589,0.0176,0.16,0.670745793,0.0294,Cheerful,Telugu
0UkKrh96l9VfTzD6DylCOO,"Hrudayama - From ""Major - Telugu""",0.551,0.505,0.596,0.634252177,0.028,Energetic,Telugu
4ubzSzHpEERHQ4iyY8MFnA,"Jana Gana Mana - From ""Major - Telugu""",0.454,0.116,0.108,0.619673462,0.0494,Cheerful,Telugu
4KlNhDZyolKy6B9IU7M8ci,Kanna Kanna,0.501,0.741,0.116,0.643555084,0.0314,Romantic,Telugu
6Glcuu9Q2jgXaJgPyq7TJx,Oka Devata,0.755,0.0478,0.106,0.85696001,0.0269,Cheerful,Telugu
1YfBF0BmgMpYijW0u7TnSP,Merupunu,0.793,0.145,0.106,0.823588175,0.0486,Cheerful,Telugu
4df7zeSPm7zQsAoj1ZVjaw,Rani,0.908,0.288,0.0611,0.786158025,0.136,Cheerful,Telugu
4SP8ZkNVu5vjyGQ2mbgPsy,Sega,0.652,0.0212,0.117,0.837074267,0.0699,Cheerful,Telugu
6SlTdYaAefR0VWGKyAYESw,Nuvvu Navvukuntu,0.734,0.716,0.45,0.797240346,0.138,Romantic,Telugu
56P2PmLTlU01GtIpm4qP2u,Pyar Mein Padipoya,0.871,0.375,0.129,0.763056848,0.0951,Chill,Telugu
0HJCMwpsydTlc0kzHaiFEU,Super Figure,0.768,0.605,0.339,0.858489683,0.13,Chill,Telugu
5mgRoLLh8rgVnUpJBAvZI4,Bindass,0.872,0.413,0.164,0.847157619,0.286,Chill,Telugu
35uismymaiYtnKekhkeZ4P,Potugadu Theme,0.716,0.574,0.109,0.738956701,0.144,Chill,Telugu
3hnrJccY110qCBivV5FqZA,Love Theme,0.604,0.289,0.114,0.626978428,0.0345,Cheerful,Telugu
71M36kvgBAjO8oZKhGObJ0,Sloka Theme,0.172,0.69,0.103,0.609059407,0.0344,Romantic,Telugu
6ypW353wdM8yJMp6JFXJV9,Action The Distraction,0.258,0.581,0.202,0.768613617,0.0447,Romantic,Telugu
5n5PlUyj0CCM81UP1LE8iv,Potugadu Mashup,0.672,0.246,0.292,0.824868105,0.0497,Energetic,Telugu
1urMCOP0hWcXqZgnr8TXVT,Piyo Piyo Re,0.735,0.0483,0.0946,0.825242718,0.0756,Cheerful,Telugu
5g22f4DVKEbGMnuUFy3VrQ,Edhi Prema,0.75,0.57,0.0644,0.721974214,0.0534,Chill,Telugu
1sntSnBZWOE8k2Nxhc9e5o,Manam Theme,0.627,0.491,0.319,0.721256205,0.066,Chill,Telugu
61ndjyHEvnGFGjomSZZool,Yeda Poinado,0.443,0.882,0.117,0.662597946,0.0311,Romantic,Telugu
40BKieC1XsLjGtvYkZcdj6,Peniviti,0.479,0.368,0.117,0.755127525,0.0315,Chill,Telugu
3CJLDJQBJw4tN9mGg53DsP,Reddy Ikkada Soodu,0.744,0.171,0.24,0.802391284,0.0846,Cheerful,Telugu
6juNstL8tUeO4ai37vMuTP,Home Coming,0.277,0.909,0.104,0.505946992,0.0375,Romantic,Telugu
6lcHjIBSNcF9fMKBcHtgz6,Erra Padda Thadika Leru - Pt.1,0.34,0.882,0.104,0.585177785,0.048,Romantic,Telugu
7C43wdQuMkJqC1dybjvVD4,Erra Padda Thadika Leru - Pt.2,0.327,0.876,0.109,0.594168514,0.107,Romantic,Telugu
2RkNBgTaCrda0E7QEvBPh0,Jeji Maata,0.226,0.966,0.116,0.351855899,0.0377,Romantic,Telugu
7Cj2H0upL8sTX0h74geV1d,Balamainavaadu Pakkana Unte,0.465,0.669,0.0907,0.452564543,0.0541,Romantic,Telugu
6GoMX09tb8Z1TWKRXNug7A,Pomodoro,0.649,0.894,0.0985,0.44463522,0.0412,Romantic,Telugu
3I0aAoqvIo0FTnQZhSR1ar,Mondi Katthi,0.169,0.885,0.098,0.315861768,0.0392,Romantic,Telugu
2a7GyYygxMeUhtx0RDUzBs,Kantapaddava,0.396,0.522,0.0896,0.49729966,0.0543,Romantic,Telugu
69hC1kg1O0YIanAn7i40Fy,Bathikochina Basi Reddy,0.587,0.27,0.11,0.49374083,0.0644,Cheerful,Telugu
0X7XB1Iv94Bx4bajtlJFLc,Chavuganna Gonthu Vunte,0.348,0.918,0.108,0.363999625,0.0481,Romantic,Telugu
6SsMT4x6sbCfWprfQugUOQ,Peace Meeting,0.533,0.673,0.102,0.561608341,0.0935,Romantic,Telugu
0Ted7PJ6l58UqOLXI836Hl,Torch Bearer,0.434,0.915,0.101,0.455093185,0.0409,Romantic,Telugu
5y5qIVm67XAxLIBmjyibtL,Ishtam Leni Maarpu,0.315,0.969,0.103,0.49630069,0.0336,Romantic,Telugu
1EZ7BPkS9Y6a1iLwcVZKrx,Walk Into Peace,0.577,0.656,0.126,0.276933163,0.0298,Romantic,Telugu
4YSI0KRZjY6ntOT8ckQ0x3,Reddamma Thalli - Film Version,0.573,0.796,0.269,0.718259295,0.0582,Romantic,Telugu
4jgZsLqEa2dqQEEdXcWbWM,Rs.5/- Faction,0.54,0.922,0.0781,0.64062061,0.0292,Romantic,Telugu
3z8DnKyVl4TVZHT2KOHHpw,"Theme Of Kalki (From ""Kalki 2898 AD"") (Telugu)",0.274,0.618,0.116,0.786751163,0.0733,Romantic,Telugu
0SzXNzlFdhSQKo6WMpuhIo,Vandha Speedulo,0.767,0.139,0.0482,0.792495239,0.185,Cheerful,Telugu
2Eml6rgqnl2Vm4jHspmYoy,Choti Choti Baatein,0.901,0.585,0.0418,0.752411576,0.0579,Chill,Telugu
24SGHHcIqQHgO4oucXxhhd,Nuvve Samastham,0.86,0.332,0.0911,0.771079824,0.0502,Cheerful,Telugu
2O15wmLuwawjXVe9xpctGA,Everest Anchuna,0.889,0.463,0.285,0.739893235,0.0348,Chill,Telugu
3itzVv1rPLgW4LRy5ktbqQ,Phir Shuru,0.791,0.0457,0.103,0.806699341,0.0404,Cheerful,Telugu
30HRF9dpAdSxybZNOHNoUC,Chantaina Bujjaina,0.839,0.292,0.048,0.711828427,0.0547,Cheerful,Telugu
4nbHh7JqUTUMsDgbCmmafX,Nalla Nallaani Kalla,0.837,0.533,0.0995,0.785689757,0.0682,Chill,Telugu
4XVepi1jafZ5Dk4eRsifTB,Pantham Pantham,0.844,0.0604,0.256,0.654106702,0.127,Cheerful,Telugu
1i3l5Cyg9mUJlnTvgHTrCL,Ganga AC,0.744,0.137,0.158,0.698935473,0.105,Cheerful,Telugu
1g5TiCatar4iAIqfY29Uk2,Appudu Appudu,0.67,0.119,0.0893,0.603814816,0.0982,Cheerful,Telugu
1oZoGAeeVh3NsQ7bWSfXCJ,Gootlo Undi,0.865,0.183,0.0713,0.761464739,0.143,Cheerful,Telugu
6m8RzDOTw6awi85a56XRhO,Konchem Ishtam,0.828,0.186,0.0994,0.769612587,0.0294,Cheerful,Telugu
172SkrKAz6ImrTc79FTrGi,Evade Subramanyam,0.758,0.0172,0.122,0.778259919,0.0582,Cheerful,Telugu
2Kmdpzr7XUXBOBQMXx3F6S,Antha Siddanga,0.671,0.315,0.0538,0.752161833,0.138,Cheerful,Telugu
5lzsGiF7xLkdkN8B1sk1bn,Enduku Chentaki,0.563,0.542,0.0962,0.701214373,0.0313,Chill,Telugu
2KskFfsRPh5pIuFMCc5T1E,Sooryudalle Raa Raa,0.467,0.718,0.0573,0.789748072,0.239,Romantic,Telugu
1mJaI668VYYHnsOV4L2vtx,Pothey Poni,0.725,0.707,0.0768,0.742484313,0.446,Chill,Telugu
03LTMKdomWMysVU15LhFYm,Rich Rich,0.914,0.141,0.0801,0.781725096,0.232,Cheerful,Telugu
7u27xtfhn53igDnxnO3OUp,Yevvarra Manaki Custody,0.833,0.012,0.0693,0.811975151,0.333,Cheerful,Telugu
4ezqwUu92jXRkK6gRZV5LU,Missing Me,0.713,0.186,0.147,0.79661599,0.36,Cheerful,Telugu
2q3dD4FF081V1PCakJI16h,Ne Ne Alalaa,0.781,0.0834,0.0137,0.818499672,0.0404,Cheerful,Telugu
2yAb8WYYcTssZfETTbLby3,Umm Song - Telugu,0.825,0.756,0.0772,0.739050354,0.132,Chill,Telugu
6gn8kVOsBkn2bVnV7G1jkz,Reppakelaa Vodhaarpu,0.555,0.71,0.12,0.757593731,0.0434,Romantic,Telugu
4Kab3X1B6RvAgcKVpsfnfR,Bhayapadi Adivantha,0.793,0.574,0.188,0.74267162,0.201,Chill,Telugu
16ehoUb7skB5PamT9deEeH,Agnimuni Bhagnamuni,0.674,0.315,0.539,0.721568383,0.196,Energetic,Telugu
1YOtYB3glyq8PD0Dr9YMlp,Gundabbaayi,0.691,0.755,0.0956,0.687478538,0.0412,Romantic,Telugu
6ja1dkY0eFx883rnPQz972,Karraata Kurraata,0.769,0.545,0.286,0.634907751,0.155,Chill,Telugu
1NSy3dYHCfS9XRzMcrLvmj,Legend,0.755,0.359,0.159,0.829550776,0.0482,Chill,Telugu
2qSL8nr2YMNdYh37yuEukf,Time Bomb,0.731,0.0743,0.298,0.826397777,0.146,Cheerful,Telugu
42fpytYdCEkNkTY5AxBgYz,Nee Kanti Choopullo,0.763,0.0805,0.144,0.824774451,0.0452,Cheerful,Telugu
6KPbUKOkLLmorqSGuDao7k,Thanjavuru,0.837,0.0829,0.0802,0.855898605,0.0682,Cheerful,Telugu
1jjZ4BGCflIGXSDzLy7oJu,Lasku Tapa,0.762,0.347,0.0808,0.873224487,0.156,Chill,Telugu
1LJXi2WIC2sTc68i4SSBbI,Flutu Jinka Mundu,0.655,0.446,0.468,0.651983892,0.277,Energetic,Telugu
43Q1UFlwO9cR0uzZN2w9J3,Nuvvu Bhayapedithe,0.672,0.608,0.529,0.644554054,0.133,Energetic,Telugu
7Fbkcc9HNcwQhoTGoxiw9J,Okadu Nakedochhina,0.747,0.594,0.629,0.72103768,0.0713,Energetic,Telugu
7nz8cotp4x7DOlgX5imDMX,Adadante Avasaram Kadura,0.625,0.817,0.383,0.511316455,0.648,Romantic,Telugu
3RF1DFM7BqFLfLbcdimvJe,Adugidinadi,0.662,0.185,0.769,0.694315237,0.0362,Energetic,Telugu
4x03NbueuHkgQGp2RnfOoa,Akkadaina Ikkadaina,0.661,0.897,0.155,0.386351575,0.949,Romantic,Telugu
4aFMP8NVQm7ABt8EYj4ONn,Amma Chira,0.776,0.9,0.126,0.304841882,0.531,Romantic,Telugu
4lSWVtEjJICVVpmKE5AfZX,Amma Vadu Neeku,0.536,0.812,0.44,0.466331596,0.483,Romantic,Telugu
0u2vMeAxZnnMv68dLlPlFV,Bava E Intlo Ammaki,0.626,0.824,0.244,0.421658914,0.459,Romantic,Telugu
5HI4m1HsbkIzoIyV2pP3tQ,Centeraina Stateaina,0.569,0.802,0.664,0.612805544,0.405,Romantic,Telugu
2cHCWzNDhoieUrfUAh0c0N,Dubailo Udyogam,0.651,0.855,0.194,0.485031062,0.428,Romantic,Telugu
1E7xJI329dwCHvF4mxyzVK,Legend Theme,0.667,0.785,0.258,0.665844598,0.0586,Romantic,Telugu
7jdJpqdkFxn7lt2l8M7xer,Maatho Pettukunte,0.666,0.845,0.182,0.359504261,0.373,Romantic,Telugu
1XbqtQdEGUzOxMrG80IGLz,Meko Chinna Pitta Kadha,0.552,0.898,0.5,0.436456155,0.404,Romantic,Telugu
5V2IVrParWNq7ljvdfhSB2,Needa Nichhe,0.367,0.295,0.608,0.630787001,0.0399,Energetic,Telugu
7aCrom9vMUZuMpy35PPLc4,Nuvvu Baavundalante,0.634,0.894,0.211,0.55280492,0.581,Romantic,Telugu
1PpR17UWcx1NeMHlkifuZa,Power A Neda,0.674,0.874,0.193,0.50881903,0.784,Romantic,Telugu
55cyGl6asjn3AMNT9FGdgs,Rajakeeyam,0.553,0.885,0.246,0.497955234,0.73,Romantic,Telugu
1iBRO11rCU7qpm6GGyjLOi,Samajame Devalayam,0.606,0.888,0.183,0.551681079,0.6,Romantic,Telugu
5lIPkpQuQCP9GuKfVpN208,Tharam Marina,0.65,0.793,0.406,0.554303375,0.468,Romantic,Telugu
2zE8U31qFBLTidbG25nXXF,Vinasthriya,0.673,0.843,0.827,0.522742172,0.37,Romantic,Telugu
7yNHWZtlPKLtFsgugBbPzB,Yenuguki Aham,0.73,0.767,0.212,0.568819655,0.407,Romantic,Telugu
7vnsBuPUlu9bnS0ksavCcD,"Ismart - Title Song - From ""Ismart Shankar""",0.497,0.0947,0.304,0.85895795,0.197,Energetic,Telugu
6iyl5LXTjBngwi6uiTcG3y,"Zindabad Zindabad - From ""Ismart Shankar""",0.751,0.452,0.107,0.842131552,0.152,Chill,Telugu
4zAFVTROiVZCqYYzzYFdTd,"Dimaak Kharaab - From ""Ismart Shankar""",0.555,0.0439,0.0448,0.775918584,0.315,Cheerful,Telugu
22GxBah9z1tIWYQu6kuEfL,"Undipo - From ""Ismart Shankar""",0.602,0.448,0.0789,0.827584054,0.0506,Chill,Telugu
6cwnC5UGZgGqhNp8rPQ4jK,"Bonalu - From ""Ismart Shankar""",0.521,0.105,0.449,0.93509818,0.381,Energetic,Telugu
3WJiyfCnt41lWPRBJpP0ZI,Daakko Daakko Meka,0.943,0.17,0.0977,0.712608872,0.0848,Cheerful,Telugu
54A95PPoOFYxmehjCSbrrz,Oo Antava Oo Oo Antava,0.925,0.34,0.366,0.755939188,0.104,Energetic,Telugu
4kI1Rd9QY2706wTBDVxcsL,Tharagathi Pathos,0.44,0.866,0.0674,0.643960915,0.0337,Romantic,Telugu
1im2AY5Z6gPa3BKHE16Oie,Parugu Parugu,0.586,0.789,0.106,0.730184497,0.217,Romantic,Telugu
2V06e3XvyeyjfzK1rCljVG,Glassmates,0.62,0.405,0.052,0.86335966,0.264,Chill,Telugu
5hCPyBJTeFoMj5B9RhlxoY,Prayathname,0.667,0.396,0.168,0.682171511,0.0509,Chill,Telugu
0SjtWtOJH8NdceaV1WE5RW,Merise Merise,0.797,0.465,0.371,0.729247963,0.112,Chill,Telugu
5mVGoccl81qBYW7OrVXUNq,Anaganaga Oka Uru - (Female Version),0.585,0.814,0.111,0.70352449,0.0407,Romantic,Telugu
7xIGNwEgAAdQ0bRgWph5cJ,Vastunna Vachestunna,0.623,0.546,0.118,0.637998314,0.0763,Chill,Telugu
6DfQm9UwKpum3hrtheTQNs,Ranga Rangeli,0.752,0.0294,0.384,0.749133706,0.0599,Cheerful,Telugu
1xd4kEX6Hl9TQf76bPCMrM,Baby Touch Me Now,0.748,0.0947,0.155,0.725470608,0.0372,Cheerful,Telugu
6oLR6MbmV5IacK06D5vQb8,Boom Boom,0.79,0.0621,0.309,0.816314426,0.0424,Cheerful,Telugu
5r3xChAv9i6JluVX2PZsZn,Haali Haali,0.798,0.121,0.0663,0.809696251,0.0671,Cheerful,Telugu
52Gx6e0vi5nqzspxK0zr5r,Ciciliya Ciciliya,0.802,0.102,0.127,0.790590953,0.0339,Cheerful,Telugu
7avWynBwFheGZXQBKQ93Gr,Achcham Telugandham,0.711,0.554,0.0433,0.749383448,0.212,Chill,Telugu
3ya0ZDl0r97mdoh3YMGLgI,Spyder On Mission,0.482,0.00131,0.0653,0.685043549,0.0385,Cheerful,Telugu
1JWFqnwagcKQyzbvViL1aA,Ee Manase Se Se,0.785,0.331,0.227,0.614959573,0.0539,Chill,Telugu
3Y0fHpgySRE4mOvMgIApj5,Yemaindo Yemo Ee Vela,0.749,0.191,0.246,0.59179596,0.106,Cheerful,Telugu
2Tu2Az5nobDNl1bJvEPAub,Emi Sodhara,0.791,0.105,0.108,0.495332938,0.109,Cheerful,Telugu
1CKDJZcw4x6Vpc7smmafBM,Gagananiki Udayam Okate,0.686,0.358,0.305,0.602659757,0.0413,Energetic,Telugu
6uHJHGxV4b8z2yJyPpF7KP,Romance Rythms,0.806,0.142,0.772,0.524521587,0.054,Energetic,Telugu
4FHK7jD3TKtW8P5MDhG208,Life Is Beautiful,0.751,0.221,0.102,0.788842756,0.0536,Cheerful,Telugu
7Aq9hEoOeCbKn3yuq51pGk,Dorikaade Dorikaade,0.842,0.21,0.203,0.766428371,0.0355,Cheerful,Telugu
18mnMiuBWw3jst4BGe4xyq,Chuda Sakkagunnave,0.73,0.662,0.0774,0.785689757,0.119,Chill,Telugu
75T4CBWb0UHaHXlGaJ4ozd,Pandaga Chesko,0.906,0.535,0.188,0.752411576,0.207,Chill,Telugu
02ztnsUBNKYnxTqQeAy4Ao,Vellosthana,0.589,0.465,0.237,0.606842943,0.0367,Chill,Telugu
06oBE50Gv39XoSduxdiPYf,Antartica,0.879,0.0382,0.0742,0.738363563,0.0422,Cheerful,Telugu
0Eh3s6Nurvxwm4PZfEzs3V,Alaikaa Laikka,0.888,0.163,0.0973,0.746823588,0.238,Cheerful,Telugu
0XqcmyaDUqABuaOs4ktARG,Chinni Chinni pullalu,0.761,0.085,0.171,0.763618768,0.0628,Cheerful,Telugu
46jcxuxoDLuR6XxOpLPQIa,Google Google,0.946,0.0211,0.142,0.710579715,0.0725,Cheerful,Telugu
0wxo8VrsgL94cCiOtfSpp5,Vennilave,0.894,0.387,0.0834,0.69356601,0.0374,Chill,Telugu
5FmnzTTfbyDsWMGkMVWHDc,Jagadish on Mission,0.522,0.00401,0.367,0.702650392,0.0401,Energetic,Telugu
4MExVqE7D5QjXngpjzlb43,YEY YEY YEY Raa,0.799,0.55,0.702,0.761183779,0.223,Energetic,Telugu
4JpxSffeTeePPyTiVjpdXt,Podaade Poda Poda,0.812,0.313,0.131,0.820122998,0.289,Cheerful,Telugu
6P0egohqqi7nCAQ6YOYDoq,Ism,0.798,0.374,0.17,0.727624637,0.198,Chill,Telugu
3nHm9xxmzEbLigsaigMhdk,Oh My Lily,0.524,0.822,0.182,0.701120719,0.0599,Romantic,Telugu
5qHCYHqgZXCBdUErITIHIO,Banjara,0.545,0.0809,0.109,0.575750008,0.0682,Cheerful,Telugu
4f5e9TVSCp6L9eSV4txTrX,Maaraajayya,0.572,0.833,0.106,0.547060844,0.0317,Romantic,Telugu
1yNJYUBHSMBYqmYGGGppvQ,One Life,0.792,0.151,0.0703,0.620297818,0.0705,Cheerful,Telugu
57yQwupwz266PYl6Zze7xR,Sandhya Na Udayiddam,0.6,0.518,0.641,0.55608279,0.0442,Energetic,Telugu
3sXqGPEF6sqqw95wuECibq,Thaar Maar Thakkar Maar,0.783,0.188,0.158,0.827584054,0.0801,Cheerful,Telugu
6TA6cqPwThvLTLTWveGy5U,Najabhaja,0.551,0.743,0.118,0.70324353,0.116,Romantic,Telugu
4L0U1ENMP1Ns5oOk617WnW,God Father - Title Song,0.291,0.873,0.156,0.695470296,0.0863,Romantic,Telugu
3uv8hL8IyFNQ2Ur0DCFosg,Blast Baby,0.711,0.36,0.286,0.838572722,0.056,Chill,Telugu
2YXTJbj2pW8jiw9JHWJ6YQ,Padara Sainika,0.623,0.707,0.0713,0.712390347,0.054,Romantic,Telugu
2tz0B4jWnmL4uwvjFzy0jb,Annayya,0.408,0.953,0.108,0.67904973,0.0326,Romantic,Telugu
135Eom2eVO48z4WtfHfZ9W,"Manasilaayo (From ""Vettaiyan The Hunter (Telugu)"")",0.74,0.0191,0.0712,0.865232729,0.251,Cheerful,Telugu
2gOQUNjZkQ5z3AtKlEZoag,O Sakkanoda,0.754,0.733,0.176,0.782973808,0.0625,Chill,Telugu
3dJOlcVZPz2byniHLRSxE7,Jingidi,0.827,0.576,0.442,0.764461649,0.459,Energetic,Telugu
6Pw0mEeOcAkAYpTfMEM8mz,Ey Pataakey,0.909,0.745,0.0959,0.733774545,0.165,Chill,Telugu
