id,name,danceability,acousticness,liveness,loudness,speechiness,label
1f6AcsLwFbL3ByooFAfyr1,Sarada Saradaga,0.348,0.666,0.295,0.8078544,0.043,Romantic
7wn8ol8FIwzeR1zMx2dP1E,Bujjikondave,0.401,0.956,0.103,0.703305966,0.0517,Romantic
2QBOxftKmiDBQhwtGXj3cF,Lekka Maaruddi,0.566,0.00314,0.0779,0.809259201,0.1,Cheerful
0q049oXFqBIP90uefbGiVP,Simple Gentle,0.73,0.856,0.107,0.63022508,0.0321,Romantic
2NPBFHQidZL8pV8ITV2Qcg,Prathiroju Panduga Roje,0.787,0.252,0.113,0.705928261,0.0449,Cheerful
7By5kyHHwaQJBSnIQCHYEl,Nimisham Nimisham,0.714,0.0407,0.282,0.734461337,0.04,Cheerful
7mQmv0b1NkfvhPJULcOSuS,Nene Naani Ne,0.537,0.72,0.114,0.52477133,0.0651,Romantic
7kowhnz3c9KY5vKLdc3zdx,Konchave Konchave,0.532,0.536,0.307,0.663971529,0.0635,Chill
4GV8NXw1908M8zMmVvoeZO,My Name Is Nani,0.764,0.0485,0.384,0.730403022,0.208,Energetic
7k2xiOYeLSoZMaOiY9ijwn,Vayari Bhama Official Remix,0.681,0.33,0.0996,0.766927856,0.0626,Chill
7Boi7ODhQSyeviAYLZdA6o,Lingi Lingi Lingidi,0.742,0.0122,0.107,0.623044985,0.209,Cheerful
07fI0G7Wepz1KWTRVOgZMl,Kotabommali Title Song,0.62,0.452,0.402,0.72559548,0.484,Energetic
0kirDhhosgRUPn5XqoDvff,Endhuko,0.545,0.683,0.112,0.629319764,0.0293,Romantic
2lmdCLDvDubNvDBLrXxWI3,Vera Level Chinna,0.837,0.221,0.0501,0.671495021,0.106,Cheerful
1ilu89K0YzUzMnOZuPc2d7,Ayalaa Ayalaa,0.771,0.0129,0.0886,0.708644211,0.046,Cheerful
1TefBAqbeihQFLP8SchsFV,Suro Suro,0.892,0.189,0.0935,0.806824213,0.0784,Cheerful
1IdSH7991IGLmDaNiKN9vX,Chinna Chinnaga,0.618,0.631,0.141,0.653763307,0.0593,Chill
7hldCzj1LV0z6fhwBDcgzE,Maanja,0.832,0.206,0.108,0.822714076,0.067,Cheerful
19Bp8omNeXJMuXC2Nrmw4M,Tik Tik Tik - Telugu: Title Track,0.614,0.151,0.244,0.837542534,0.323,Cheerful
00KXNatS7yb38Qsamk9E1l,Kannayya - Father's Love,0.516,0.423,0.0911,0.823213561,0.0428,Chill
0cUTw23XSFTC5srWetUIDg,Magadheera,0.469,0.0705,0.336,0.820029345,0.207,Energetic
64Ay9xPPWjfFdwD7ec4oy8,Kannayya - Reprise: Mother's Love,0.587,0.511,0.128,0.860144226,0.0354,Chill
5n40bYocRjiNsGK7Sp4za0,Race Against Time,0.513,0.0779,0.208,0.833609091,0.0457,Cheerful
7Izkkf88Gz2DdVbESfhxFg,Far Beyond Earth,0.504,0.424,0.192,0.810664003,0.0267,Chill
7yv5YhDww287WPBiBquYPa,Tik Tik Tik - Telugu: Karaoke,0.732,0.0568,0.157,0.800580651,0.12,Cheerful
0jXSQaKLVVQ4bBm5rLdfwf,Kannayya - Karaoke,0.549,0.104,0.102,0.750538507,0.0387,Cheerful
1N9fUg5CvOAf4K2wQkmru0,Aattanaayagi,0.544,0.746,0.122,0.709237349,0.0418,Romantic
204aYmDjtFlweMUu5jSaAp,Moruniye,0.509,0.378,0.0763,0.752723754,0.349,Chill
6uApXXxcOaO1Zw23YAAYBw,Nee Kaanave,0.724,0.616,0.121,0.734867168,0.0662,Chill
2PB7g1uAMtu1e5kuWvA0vm,Thori Bori,0.708,0.712,0.0985,0.664377361,0.21,Chill
52b9ZEPZvFcrtfLMx7P5Ye,Vaarai - Happy,0.627,0.558,0.165,0.701901164,0.0333,Chill
5c91BZoPA2MFxqpfliRdtA,Paadham Paadham,0.663,0.701,0.116,0.636593513,0.0439,Romantic
1h25c09jmnwplQvRsgIDKN,Merupula,0.662,0.672,0.0821,0.697905285,0.0302,Chill
2E5KbXaxGoWGm1uqtNclg0,Vaarai - Angry,0.435,0.55,0.087,0.770299379,0.125,Chill
0EviDM6NMMb7QxvU1wWlBP,Vaarai - Sad,0.387,0.822,0.106,0.672056941,0.0429,Romantic
2zlbtCn8kNyMz4TVtj8OP2,Mukhi Mukhi,0.729,0.303,0.159,0.789560765,0.228,Cheerful
3cJGLe8r5Q4T45aCWVf5dF,"Lucky Baskhar Title Track (From ""Lucky Baskhar"")(Telugu)",0.863,0.0437,0.119,0.684512846,0.273,Cheerful
6ofIoumPaICLHyOMYusdQ3,Cheppava,0.369,0.843,0.055,0.528361377,0.0342,Romantic
2DhWdNn4Oyek1sxhX5GrGk,Restart,0.659,0.0653,0.0448,0.605781538,0.645,Cheerful
5EGZGQLzVpVDZoZQ5dyGpD,Cheppava - Lofi,0.271,0.827,0.083,0.548996348,0.0323,Romantic
4Jf7naQIs03MBNbJwmd2O5,Restart - Lofi,0.708,0.474,0.133,0.68104767,0.266,Chill
0hdn6yMfbJbNXbCTHeQEpV,So Many So Many,0.717,0.0783,0.0723,0.791933319,0.0422,Cheerful
19uXzXBRz0GWuBOGo2aZwh,Gundello Sudulu,0.506,0.249,0.377,0.861486592,0.106,Energetic
1oykdtBMO3XPpUpZdf6ITQ,Dillore,0.86,0.2,0.0291,0.861829988,0.172,Cheerful
0rPcaGonsUhki2AKhbjHLf,Praname,0.546,0.83,0.132,0.634408266,0.0446,Romantic
08gFKTGUkNIAs5KINELZ0q,Chase - Background Score,0.821,0.279,0.108,0.655792464,0.06,Cheerful
00JV3wn4lw40lfCL3DYCDG,Killer Found - Background Score,0.661,0.335,0.108,0.587175725,0.0422,Chill
7hbEy8fd7vrvXoFSgzHyNF,Nee Venum Theme - Background Score,0.542,0.514,0.109,0.581337995,0.0416,Chill
6A7As9a6e1hH0q7ZNZeV15,Penguin Theme - Background Score,0.193,0.934,0.14,0.441170043,0.039,Romantic
7d6DbUZJNOMdtkFD7IkAod,Ruthless Monster - Background Score,0.216,0.687,0.168,0.190834452,0.031,Romantic
3VYUvl3sy1BlHjcs6s8xd6,Through the Hills - Background Score,0.365,0.838,0.179,0.548871476,0.033,Romantic
526uqWUuzKCXHBqB9zsQ8y,Umbrella Man - Background Score,0.449,0.0527,0.11,0.595105048,0.0499,Cheerful
7q5eTu1nEQy9oZr0fHddix,Bhayam Vaddu,0.783,0.0192,0.0889,0.635594543,0.238,Cheerful
4rMuAEitQPA9Ea0rRcGODa,Alalegase,0.582,0.011,0.0423,0.595885493,0.0369,Cheerful
5IwkxysjnoQ1wxGeSPdc4l,Evari Hrudaya,0.41,0.891,0.0914,0.439234539,0.0389,Romantic
6NWUcp9f81shaD8UKETEzf,Praanam,0.499,0.707,0.38,0.513938751,0.0494,Romantic
5NME3KQb4BqJ9CyvuJeJm4,Freedom Freedom,0.847,0.173,0.0525,0.609808635,0.127,Cheerful
0gh45qZ4ISYvCmaukMhLhH,Hey Sinamika Title Track,0.667,0.0889,0.174,0.665594855,0.0671,Cheerful
1f4CXkvtCc21gfawdVEu97,Rabbaru Buggala Ramachilaka,0.823,0.53,0.0786,0.77242219,0.147,Chill
3YRTBVGnj3OPwB56w6h3RG,Arere Arere,0.897,0.29,0.139,0.654075485,0.0476,Cheerful
3xPBscDPc1Z4AKulAGtXj5,Rendu Kallaninda,0.879,0.14,0.128,0.655199326,0.16,Cheerful
0xSvTAST9ZzV69vnUeKAgg,Devatalara Devatalara,0.925,0.45,0.122,0.704960509,0.0726,Chill
7B6VYcdsoLhyhblXbsSswi,Sarasaku Ra,0.9,0.483,0.116,0.624855618,0.038,Chill
0eZ1fbSFX9lS5VLsirJSQn,Ataladukundam,0.892,0.0722,0.0475,0.655199326,0.0774,Cheerful
5YVc4TTEf246tT66Uzkqw5,Uyyale Uyyale,0.782,0.184,0.382,0.689570131,0.0519,Energetic
5LBV3sgNCkdcqDaTXpWVVK,Ata Modalaindi (Theme Music),0.46,0.0166,0.264,0.587893735,0.187,Cheerful
1n1UI4Pk1EDIX2JQ1Igtwd,Uyyale Uyyale,0.783,0.182,0.24,0.689819873,0.0507,Cheerful
2gVJ1yBBkIfKQSco5bHHiJ,Nee Thone Nuvvu,0.697,0.0165,0.0904,0.61442887,0.0429,Cheerful
4lzb3gT1pAgLnHJorhLEKY,Masthu Mega City,0.899,0.0486,0.0269,0.649611338,0.154,Cheerful
0QiLEA67VgnYlS4884dYkT,Bhale Wedding,0.812,0.223,0.227,0.665157806,0.203,Cheerful
5sSScsznZPI0hHTfEuFxio,Thala Noppi,0.869,0.272,0.116,0.567289982,0.136,Cheerful
49b2TgTR4cQA2jcSA5X0TO,"Sleeping Beauty (From ""DeAr"") (Telugu)",0.725,0.519,0.244,0.629538289,0.0538,Chill
2amtBJYP5Hj6hyfsBJPzTO,"My Dear Pellaama (From ""DeAr"") (Telugu)",0.837,0.707,0.0715,0.673617832,0.117,Chill
6YIGPrdFcnRIlO9YqmZgxb,"Naa Lopala (Male) (From ""DeAr"") (Telugu)",0.657,0.641,0.341,0.525645428,0.0419,Romantic
5UuQo1B7DiLxgRdOLhjyqL,"Naa Lopala (Female) (From ""DeAr"") (Telugu)",0.68,0.789,0.146,0.456529204,0.0406,Romantic
3rS8pUZW9Dt739wAFLwAh0,"Addaala Jabili (From ""DeAr"") (Telugu)",0.653,0.36,0.266,0.617019948,0.0344,Chill
0CWtULXh8dhbswOhUbJgPE,Ennenno,0.632,0.598,0.117,0.63706178,0.0717,Chill
5gnF7j6pnHVcCHdFPYJqpj,Power,0.689,0.0543,0.295,0.742890145,0.187,Cheerful
3Q2itrvecvTJA9WEdPDe9z,Adavi Thalli Biddalu,0.582,0.156,0.141,0.679393126,0.0648,Cheerful
2eC9Fvu2w28JssUV14OXPZ,Needa Kaasintha,0.565,0.6,0.189,0.678675116,0.0295,Chill
0HcdeRtDDJXkLG962kNrcY,Bondumallela,0.444,0.605,0.0925,0.679393126,0.0289,Romantic
0jzQdPNFXvHMtFMaVd88uH,Chirugaali,0.636,0.0863,0.205,0.682233946,0.0396,Cheerful
5CE635daTcZaQJoEDLv4s3,Bolo Bolo Nesthama,0.742,0.0342,0.0593,0.75746886,0.0325,Cheerful
0XT6yerK2qG0869O17PiS2,Gaalai Nenu,0.67,0.277,0.0959,0.67976774,0.029,Cheerful
0zopUS7H0mjJnh3kP2S4TV,Kadale Nee,0.736,0.0825,0.169,0.694440109,0.0321,Cheerful
2OnhVr2XumBYxk7lAC8VMI,Ontariga,0.772,0.342,0.102,0.675522118,0.0341,Chill
0k7TfMgeJz2YUazG0J37Ot,Undadhu Jolly,0.921,0.0479,0.0434,0.798832454,0.0781,Cheerful
7ImE15eXdJuOdJgfe1oT32,Ra Ra Rakkamma,0.832,0.517,0.0857,0.78294259,0.0959,Chill
5ifDBn6U1TB5jw3ngNo6y4,Lullaby Song - Rajkumari,0.562,0.772,0.1,0.635813068,0.0481,Romantic
3ABDNDTGPrFPUCsR7Tvcax,Hey Fakira,0.668,0.474,0.133,0.731589299,0.268,Chill
0XQSWDQ3VoIgrZo1M4bl97,The Devil's Fury - Gumma Banda Gumma,0.488,0.462,0.27,0.626010676,0.394,Chill
6lnHAssBQub2zI1S5lysUv,Sakkanamma,0.817,0.654,0.0574,0.74779134,0.22,Chill
6G74uCWLmmja5UvYrKe7F3,Senaathipathi Nene,0.64,0.188,0.0615,0.634845316,0.153,Cheerful
5IVoMJX2awOrwZqUaEjGU7,Mere Jaan - Telugu,0.668,0.452,0.509,0.653607218,0.411,Energetic
17KOql7G2Jo3D0gwV2WHyQ,Perati Thotalona,0.443,0.152,0.562,0.62410639,0.239,Energetic
6TSyqEzLeW9BrUPUXw6QvX,Thoofaney Veedamma,0.716,0.47,0.0994,0.705616083,0.2,Chill
2kCpsMfOsv8iE8Y6vxwOpS,Life Of Charlie,0.704,0.259,0.102,0.775200574,0.0568,Cheerful
4zzXCstdpgQGj9RwXZ7QZW,Torture Song,0.725,0.355,0.0546,0.721349858,0.366,Chill
0xMTHquDawgu7EieTm1z73,Journey Song,0.843,0.154,0.0922,0.761464739,0.0831,Cheerful
3XLE2SpGXRwW0fitlbQLn1,Sahachari,0.623,0.789,0.131,0.676895701,0.0309,Romantic
3q9X3hWkI3HGybDNsd3s9s,Bonding Song,0.786,0.47,0.189,0.732775575,0.0521,Chill
3XnloH93JP83DbCptU2PHL,The Hymn Of Dharma,0.699,0.4,0.106,0.723285362,0.0401,Chill
5TRSe0xvrGCpjXjcqeyI5N,Veedkolu,0.463,0.712,0.0508,0.593762682,0.0344,Romantic
04ZO642Wd6Ew5byu0hzfiL,O'GA,0.765,0.638,0.0946,0.639153373,0.0422,Chill
0C9sNlKOpCse1w9WCpUdUi,Kattey Song,0.649,0.0722,0.181,0.676958137,0.154,Cheerful
20C9V6YuXfLSDG8opVUZYg,Na Nababa Nanana,0.682,0.241,0.447,0.569787407,0.121,Energetic
0McZ6nrS6dJEEg6jQucWi5,Jampandu Lanti Pilla,0.466,0.394,0.0725,0.593356851,0.0995,Chill
2SmYVEir942jJp3ZQ4RcUV,O Kshanamainaa Chaalu,0.79,0.236,0.401,0.594761652,0.0788,Energetic
0YIheHZOYyd6GaUAm3eYqH,Thellariponiku,0.664,0.399,0.184,0.547560328,0.0331,Chill
15RgrFVKZcv1edHX6DNQv0,Sarasangi Rathanangi,0.806,0.12,0.301,0.565416914,0.17,Cheerful
0kgmHqZNVBGJsKqcwuf7Mb,Vande Mataram,0.514,0.409,0.146,0.601411045,0.0568,Chill
1CKckWvgU24k8dlxhXxTc9,Gaganaala-Love is in the Air,0.554,0.78,0.0941,0.613523554,0.0274,Romantic
2JIGfrBdkxl2BS3QMDkGgj,Annee Nuvve Ammaku,0.378,0.852,0.102,0.566728062,0.0286,Romantic
6YNANfKeUZ38mDQ2g29FOi,Prabhavinche,0.421,0.546,0.374,0.697561889,0.0399,Romantic
1FucFYoilzcCIpSnREfQBI,Manasara Mansara - Male,0.521,0.948,0.107,0.686354697,0.0421,Romantic
05xLyn5vIvXuRTV8mu6fev,Naraka Meghalalo,0.704,0.122,0.16,0.807667093,0.0735,Cheerful
6E8fihJT3rz0WXaEIsPo9N,Naa Kanti Kala,0.321,0.796,0.0762,0.664908064,0.0322,Romantic
6fXvcbpGOOCMYwBbTqj3sb,Kshanamuley,0.556,0.42,0.112,0.712234258,0.0317,Chill
6KEPlxKBtt5GYWYa7OeVKz,Maranam Mayama,0.44,0.329,0.0899,0.641494709,0.038,Chill
7hqlQ75L6nvVnPnTSyt6oO,Why are we Wandering?,0.36,0.652,0.147,0.440171074,0.0323,Romantic
2sEqXcdoOy3cousr4uHJLX,The Darkness Theme,0.283,0.337,0.0748,0.722192739,0.0904,Chill
5rz5OKrfpHQMO5cwFP0RZx,"Life Of Charlie (From ""777 Charlie (Telugu)"")",0.703,0.263,0.101,0.774482565,0.0609,Cheerful
74ictDOl84oi42GQgrUKea,"Bade Miyan Chote Miyan (Title Track - Telugu) - From ""Bade Miyan Chote Miyan - Telugu""",0.844,0.00868,0.324,0.786345331,0.21,Cheerful
5o2iQmrzTF328IaXyj7QDA,Rama Rama Remix Version,0.69,0.0648,0.191,0.794212219,0.0853,Cheerful
3RxcTUKIW5AATNtHnSzUKt,Ye Vela Chusano Kaani,0.456,0.794,0.106,0.807979271,0.033,Romantic
52eyVJ8l2OXu2Bvgy9M1G1,Nuvvantu Leni Lokam,0.186,0.00225,0.131,0.815877376,0.14,Cheerful
3bWBWUj75LN2FwYvgpr17g,Go Lady Gaga,0.827,0.358,0.0901,0.769175538,0.0594,Chill
5hCXL1jcZdRxRJs7UxykMD,Sudhoora Teerala,0.523,0.779,0.162,0.74523148,0.0365,Romantic
5d7h9DQwfmYxTjT0uodJki,Kol Kol,0.797,0.0547,0.126,0.734867168,0.0626,Cheerful
72DKqetmT8Rj42Ky3iguDo,Seenu Seenu,0.877,0.0607,0.184,0.768176568,0.0407,Cheerful
3XJlNp30soj20M7zneDPsj,Suppanathi,0.799,0.233,0.0534,0.830830706,0.18,Cheerful
3vFP6bzYmxT2DBP9IyZr38,Rock On Bro,0.608,0.0629,0.0986,0.839852652,0.062,Cheerful
14ZvcewteMfdD32us40NDC,Nee Selvadigi,0.491,0.717,0.256,0.857584366,0.0253,Romantic
3oLSlzMt3SD5PYSMf1Aqo0,Pakka Local,0.54,0.293,0.127,0.864670808,0.219,Cheerful
4jy2ORlpTbFqI07KO3LgWI,Ammadu Let's Do Kummudu,0.537,0.0917,0.066,0.812256111,0.101,Cheerful
49bXxI5G1fTOuVRr56s5fr,Ratthaalu,0.824,0.248,0.0969,0.852433428,0.0974,Cheerful
00ykaVWTmHG6pb2AcxxH6I,Neeru Neeru,0.463,0.707,0.108,0.768800924,0.0312,Romantic
1vf9w2vBsbwhCMY3kI6fKU,Sitamma Vakitlo,0.728,0.853,0.0739,0.663565698,0.0421,Romantic
00jud6Bym8hDiyDSj4o6wW,Aaraduguluntada,0.884,0.803,0.419,0.68972622,0.0597,Romantic
3KjC0V1HirS3FgmEFV74jR,Vaana Chinukulu,0.825,0.605,0.0637,0.701308026,0.259,Chill
5NbUgWLWgSpWvwjkEBVUfS,Inka Cheppale,0.881,0.584,0.102,0.705491212,0.0484,Chill
7mLIQ1i5dZKvMkJZRGQI6j,Meghaallo,0.697,0.794,0.123,0.722099085,0.0314,Romantic
5azPmHrJxmGAXAdt9nCcRe,Yemcheddam,0.781,0.486,0.195,0.741360472,0.0539,Chill
2DpVwEAD1MCBeC1z7aiNcZ,Dil Se,0.817,0.242,0.0512,0.910560984,0.0485,Cheerful
5R881xBXFsZetn34zUwwve,Akasam Ammayaithe,0.796,0.4,0.212,0.869790529,0.0524,Chill
5kbbxnCZxypk6LpZETgnrh,Pillaa,0.744,0.549,0.0418,0.904879343,0.101,Chill
6TPOlkDoV1bCGrNjvsgLRn,Mandu Baabulam,0.753,0.47,0.154,0.858489683,0.35,Chill
0UHrw6OXHLyoq0BjNS6lz3,Kevvu Keka,0.672,0.159,0.415,0.920425811,0.168,Energetic
0ElfVC0b1LpoKRl6Slo7Wr,Kanulu Kalisayi,0.73,0.176,0.102,0.606124934,0.0346,Cheerful
18cAcNC6g2pDllmwF7PWC6,Hoyyare Hoyyare,0.86,0.0369,0.273,0.553491712,0.118,Cheerful
6oOJ8OUdbmJVOYcdRlKVkZ,Sonare so Sonare,0.804,0.0128,0.0694,0.632628851,0.078,Cheerful
0sHKyHvsso3D8vRSKUexMP,Andam Nee Pera,0.716,0.0463,0.304,0.511597415,0.151,Cheerful
2ggzRMeSQddcGrwHNWJtbg,Ninnala Monnala,0.785,0.0273,0.114,0.558299254,0.106,Cheerful
4WFIyoappONJFQkgFKf0i4,Oorikey Ala,0.467,0.683,0.0835,0.732900446,0.0305,Romantic
7iKEpU1aJSPg2wfZQV6499,Andamaina,0.836,0.0551,0.347,0.784128867,0.0983,Cheerful
6aC8KsRzcRszK79vD7BpH2,Jare Jare,0.765,0.457,0.115,0.73839478,0.0302,Chill
3bdDjuvvIlgU1sJ8gc40fj,Oye Meghamla,0.738,0.756,0.112,0.714325851,0.0368,Romantic
3kLXBxf2B5tJKczXTEhVjq,"Mr. Majnu - From ""Mr. Majnu""",0.815,0.288,0.0884,0.780788562,0.0521,Cheerful
0iEjeIYKM5tKzCddFrT3PX,"Hey Nenila - From ""Mr. Majnu""",0.616,0.836,0.107,0.697936503,0.0378,Romantic
2pX1HeskJvLWqiAGKYNxmb,"Naalo Neeku - From ""Mr. Majnu""",0.45,0.717,0.0948,0.775856148,0.0289,Romantic
0lVBM4V3iuyP6xpNSucOT7,"Chiru Chiru Navvula - From ""Mr. Majnu""",0.302,0.226,0.0839,0.768800924,0.0995,Cheerful
6LP8J3VbiPyJxc36HW35sJ,What the Life,0.744,0.21,0.25,0.817781663,0.16,Cheerful
0sAQFfa8NKmsn2bNJRK0Gi,Kanureppala Kaalam,0.837,0.759,0.104,0.631255268,0.0679,Chill
19ZnkGSQ8NgrqnR2VNP0FV,What a Ammayi,0.809,0.359,0.0589,0.752130615,0.144,Chill
7MgokQNIjsBoE83fm635Kj,Adbhutam,0.685,0.504,0.114,0.813848219,0.0494,Chill
0PAhCmJTAiPQwNdXCE3m2V,Ramuni Banamla,0.787,0.286,0.139,0.828458153,0.13,Cheerful
1g5j0HHDS6FpTxGlLtvOXN,Anthe Kada Mari,0.648,0.585,0.101,0.748103518,0.0321,Chill
4TvHVOrddHuzdfd4NNmnyj,Yevaipuga Naa Choopu Saagali (Sad Song),0.594,0.251,0.0814,0.729091874,0.0267,Cheerful
77sT0MNgUw3ZwBmHKeJ52r,Sainika,0.667,0.177,0.171,0.766646895,0.0529,Cheerful
68VAOfblXRWiDkeq1jKV3Q,Lover Also Fighter Also,0.604,0.0716,0.135,0.757063029,0.0803,Cheerful
4ISkpYcYDh58QRoVapxUTa,Maya,0.539,0.815,0.133,0.717353979,0.209,Romantic
1NxCGgIpQqmcvdHiEOCeZB,Yenniyello Yenniyello,0.501,0.141,0.385,0.761870571,0.175,Energetic
6Zik19tMLPOaY5NHOGbhQj,Iraga Iraga,0.698,0.435,0.133,0.778509662,0.165,Chill
10SpkZoX4eIyxi3f0zVfWw,Darlingey,0.813,0.178,0.229,0.855711298,0.145,Cheerful
6qeMTaVZyBOdTxzSMplHrH,Barbie Girl,0.645,0.0709,0.114,0.855024506,0.0697,Cheerful
1Juxu8knbNlAt0Xgc2ev0N,Pandagala,0.738,0.319,0.181,0.800986483,0.0496,Cheerful
667CFQF14104waYGdfA9SZ,Nee Choopula,0.573,0.561,0.0979,0.671120407,0.0365,Chill
7ptm0VcwKYx4Jbn1sEjxV8,Yahoon Yahoon,0.684,0.161,0.193,0.863827927,0.133,Cheerful
2oobjfvuxIOBhl1iYspYDD,Chal Chalo Chalo,0.598,0.42,0.485,0.809665033,0.0991,Energetic
3GjAUqUCRrZe9k8eqD6hi3,One & Two & Three,0.629,0.017,0.185,0.827115787,0.0404,Cheerful
2IpwvBkE1not2UVDAhYcjA,Come to the Party,0.697,0.248,0.347,0.809821122,0.243,Energetic
2tQH4o9Yw7wgYl4mmhSwCi,Jaaruko,0.839,0.312,0.115,0.820872226,0.0646,Cheerful
2lTZUGR8Hv8OEvfckoteJj,Vacchadu,0.933,0.774,0.11,0.830612181,0.0835,Chill
2OiTIyRhQdGHjvoiyJpp6g,Love Cheyyaala Oddhaa,0.862,0.215,0.0919,0.819654731,0.0951,Cheerful
356UiS50Y9SgtUpuWhXDdp,Baby U Gonna Miss Me,0.725,0.00191,0.211,0.809196766,0.0461,Cheerful
5hOAGwcG7QKcOgqIT6jEGg,Breakup Patchup,0.826,0.386,0.135,0.83076827,0.228,Chill
5HVuVRgtLFrACoiB8vv4Ah,Thassadiyya,0.798,0.169,0.0542,0.81213124,0.0514,Cheerful
7KWksSySkwqGS3vo59yygt,Ek Baar,0.794,0.589,0.0776,0.831611151,0.25,Chill
487HlT1IWVJt3EY8AFPl6I,Rama Loves Sita,0.841,0.406,0.0584,0.813005338,0.107,Chill
12a3riv2NK43LZYUaeKoWF,Amma Naana,0.576,0.759,0.193,0.757219118,0.0265,Romantic
7xP8kLTYHKM1EQ41tdjBhX,Bang Bang,0.791,0.106,0.103,0.712203041,0.065,Cheerful
5Rb6XJhm01pRivuuRyQ92x,Ennosarlu,0.907,0.128,0.0725,0.729091874,0.101,Cheerful
7xLLGaFOopzsXnGYmeQptV,Evadu Evadu,0.794,0.213,0.138,0.746698717,0.109,Cheerful
4G7fZwCJyxMJStDOBmdgjW,Agarottula,0.756,0.273,0.123,0.6974058,0.0337,Cheerful
6xcPwe0UkrkLzAjzBOJq45,Prema Pusene,0.824,0.455,0.118,0.702806481,0.0425,Chill
5UOndJI9jDAH508gOZ3QTX,Ninna Leni,0.829,0.849,0.0754,0.639715294,0.0538,Romantic
4XAxyhetZbfyNj7KMzCX5C,Chakkori,0.712,0.493,0.155,0.660787313,0.0585,Chill
13AC9I9D1SMZDxoZBXkiUV,Drunk and Drive,0.452,0.117,0.112,0.773421159,0.255,Cheerful
05N1thErywD23KvdKi9Tfz,Chal Godava,0.738,0.217,0.145,0.820435176,0.138,Cheerful
4jJXYkcTUndETrRYanXOQX,Cheppave Balamani,0.691,0.444,0.0793,0.856741485,0.227,Chill
74Y4gLAqRoi3xyecf0Fu1a,Night Is Still Young,0.801,0.0648,0.328,0.815409109,0.15,Cheerful
2djTqq19NfQzzUXaH35mXj,Masti Masti,0.745,0.0942,0.159,0.798083227,0.0627,Cheerful
0dGCJjObyPh6eFPq75uUsR,Chettu Kinda Doctor,0.608,0.292,0.0669,0.872006993,0.201,Cheerful
4fQAx0uXs80xfNop7YDIpg,Laka Laka Lakumikara,0.745,0.101,0.196,0.872600131,0.148,Cheerful
0TAG7qLVbPU3QG1BqPEq7F,Emo Emo Emo,0.183,0.844,0.0629,0.769394062,0.029,Romantic
5YjfZPYg7FH6BYBXb0QYMa,Manasedo Vethukuthu Undi,0.517,0.554,0.111,0.803608778,0.0238,Chill
0VCOI0or6s4JH0pTKziumn,Emo Emo Emoo,0.192,0.836,0.0783,0.731464427,0.0278,Romantic
28fOLIA0ZQp9DlHRol8bXx,Follow Follow,0.839,0.346,0.0742,0.832953517,0.0724,Chill
35PpCW07w78qR7ouqC3KFX,Naa Manasu Neelo,0.858,0.266,0.059,0.81525302,0.115,Cheerful
6L4bAbAVCuDhO705kA5s4F,Dont Stop,0.832,0.223,0.172,0.844909937,0.067,Cheerful
79Egeubq262MYr7xqxlZnS,Love Me Again,0.719,0.0512,0.106,0.876439921,0.0516,Cheerful
4zCYrBzUxmearLAQb5gZQQ,Love Dhebba,0.805,0.0865,0.122,0.846252302,0.123,Cheerful
57ADQZWE5OaThuekCaeEwT,Pakado Pakado,0.778,0.25,0.203,0.874535635,0.0708,Cheerful
1u76xTtlljKRUc4uLXnyZt,Julai,0.658,0.176,0.0498,0.862267037,0.113,Cheerful
0lbo04gxBlkcaFb98Rbudb,Osey Osey,0.861,0.138,0.0178,0.844941154,0.112,Cheerful
7p5LdRYX7iBSug0zSVTYpJ,Mee Intiki Mundhu,0.866,0.14,0.0292,0.878437861,0.179,Cheerful
5xa1bUH79wmbn8ZYPkDo3j,Chakkani Bike Undi,0.82,0.228,0.0997,0.874129804,0.114,Cheerful
43n520Pd560G9JBurE5kt9,Kadhulu Kadhulu,0.773,0.0304,0.117,0.694658633,0.0554,Cheerful
6CX08vYHYhS9wvC0Nww0kv,Vasthava,0.823,0.21,0.179,0.776074673,0.0586,Cheerful
0s71pqzMSzGg48YZe8p7XX,Baga Baga,0.92,0.147,0.273,0.696188306,0.0788,Cheerful
289Rx7YrTngGIdWYvHFmtx,Chamakkuro,0.783,0.145,0.236,0.707364281,0.121,Cheerful
0QP43Qy6zfEG4Rv4lVuBNB,Konchem Konchem,0.724,0.0272,0.0774,0.723816065,0.109,Cheerful
3V64evlVehSriUHuf3z5VH,Enduko Madi,0.611,0.705,0.162,0.699341304,0.0277,Romantic
7uOgDYXZi0X8ss1lJGneub,Mabbe Masakesindile,0.721,0.374,0.252,0.727749508,0.418,Chill
6QFkWTuIGrkGp3Mzix3GRz,Kannu Theristhe Jananamele,0.716,0.015,0.0653,0.74395155,0.0687,Cheerful
0TJYSEEGqG9TmCeHMR5YyQ,Nenu Meeku Thelusa Theme,0.723,0.88,0.096,0.590172634,0.0391,Romantic
46ozPRqjYx6dL9yt17OJmi,Sande Poddu,0.84,0.15,0.0572,0.673555396,0.204,Cheerful
4uRgxGrfYphznz5ca2DabC,Shankerdada M.B.B.S,0.66,0.414,0.0903,0.721006462,0.358,Chill
1e6r9GfyjrTUqmKohbswQn,Naa Pere Kanchanamaala,0.872,0.299,0.0799,0.68588643,0.158,Cheerful
